t,cmd_px,cmd_py,cmd_pz,cmd_qx,cmd_qy,cmd_qz,cmd_qw,cmd_jaw_sep,grip_px,grip_py,grip_pz,grip_qx,grip_qy,grip_qz,grip_qw,grip_jaw_sep,peg_px,peg_py,peg_pz,peg_qx,peg_qy,peg_qz,peg_qw,f_gripper_peg,f_peg_table,f_peg_cuboid,f_cuboid_table
191,0.19985734433045158,0.20021328206042396,0.24995552804194412,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24995552804194412,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999962487,0.20106649722782546,0.20014185496634143,0.04999956652408293,8.469661395807154e-07,6.740584669432715e-08,-0.004589723007226376,0.9999894671655272,0.0,0.9809995323245738,0.0,9.810000000000276
192,0.19985734433045158,0.20021328206042396,0.2499643357383719,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499643357383719,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999984996,0.20106649424103773,0.20014185532766526,0.049999566562610356,8.445003470403393e-07,3.837604965550561e-08,-0.004589723902287514,0.9999894671614228,0.0,0.9809997702192754,0.0,9.810000000000294
193,0.19985734433045158,0.20021328206042396,0.2499713819032196,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499713819032196,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999994,0.20106649280479938,0.20014185554998581,0.04999956658153338,8.433275467006242e-07,2.4553814530621142e-08,-0.004589724797346107,0.9999894671573161,0.0,0.9809998871155661,0.0,9.8099999999967
194,0.19985734433045158,0.20021328206042396,0.24997701883888235,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24997701883888235,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999997601,0.20106774641475827,0.2001431990915145,0.0499993285014039,-1.2384926101515691e-05,1.2250935386771e-05,-0.0045897360324055085,0.999989466954368,0.0,0.9796285494757758,0.0,9.810000000001097
195,0.19985734433045158,0.20021328206042396,0.24998148077138665,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24998148077138665,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999999041,0.20106582883441423,0.20014395816558456,0.04999919155822547,-1.974050985658462e-05,-6.581263854781298e-06,-0.0045897305295240064,0.9999894669148599,0.0,0.9815823201793856,0.0,9.810000000004125
196,0.19985734433045158,0.20021328206042396,0.2499850229287544,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499850229287544,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999999617,0.20106727463371094,0.2001441887019884,0.04999914942737796,-2.206575163477049e-05,7.57809394390951e-06,-0.004589746414027505,0.9999894667862907,0.0,0.9815459874955897,0.0,9.809999999997347
197,0.19985734433045158,0.20021328206042396,0.2499878482284791,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499878482284791,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999999848,0.2010657018791338,0.20014435797372593,0.04999911791165522,-2.3654500202661064e-05,-7.846240077361661e-06,-0.004589738276056467,0.9999894667852549,0.0,0.9810611026588723,0.0,9.809999999999413
198,0.19985734433045158,0.20021328206042396,0.24999010216511433,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999010216511433,1.0,0.0,0.0,6.123233995736766e-17,0.0799999999999994,0.2010672983927968,0.20014440633784109,0.04999910084681312,-2.420052161830877e-05,7.798682898399605e-06,-0.004589754965306029,0.9999894666959617,0.0,0.9810832068058533,0.0,9.810000000001557
199,0.19985734433045158,0.20021328206042396,0.2499919019014541,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499919019014541,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999999977,0.2010657188067761,0.20014444994006111,0.049999092392896224,-2.4556903831224558e-05,-7.686507216663172e-06,-0.004589745199190439,0.9999894667329664,0.0,0.9810495825407269,0.0,9.810000000001207
200,0.19985734433045158,0.20021328206042396,0.24999333999974252,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999333999974252,1.0,0.0,0.0,6.123233995736766e-17,0.0799999999999999,0.20106729287821376,0.20014444026911815,0.04999909020910002,-2.453294357444899e-05,7.74073531744643e-06,-0.00458976282220127,0.9999894666522501,0.0,0.9810361077764609,0.0,9.809999999999718
201,0.19985734433045158,0.20021328206042396,0.24999449004161403,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999449004161403,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999999996,0.2010657204363826,0.20014446303731068,0.04999908797296667,-2.4685391083028177e-05,-7.673442044124684e-06,-0.004589752931620698,0.9999894666944129,0.0,0.9809996964408758,0.0,9.809999999996487
202,0.19985734433045158,0.20021328206042396,0.24999540962788455,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999540962788455,1.0,0.0,0.0,6.123233995736766e-17,0.07999999999999999,0.2010672920485056,0.2001444453468035,0.04999908835761139,-2.458269688723236e-05,7.730027745900869e-06,-0.004589770634122303,0.9999894666152558,0.0,0.9810150935344081,0.0,9.809999999997414
203,0.19985734433045158,0.20021328206042396,0.24999614537382991,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999614537382991,1.0,0.0,0.0,6.123233995736766e-17,0.08,0.20106572125599673,0.20014446479939504,0.04999908725630945,-2.470271245073617e-05,-7.667824956915657e-06,-0.00458976072306153,0.999989466658267,0.0,0.9809914413164729,0.0,9.81000000000125
204,0.19985734433045158,0.20021328206042396,0.24999673375032583,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999673375032583,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729210424634,0.20014444593995784,0.049999088095749385,-2.4588523865304833e-05,7.728206553433521e-06,-0.004589778432506245,0.9999894665793334,0.0,0.9810111776155781,0.0,9.810000000005275
205,0.19985734433045158,0.20021328206042396,0.24999720461941055,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999720461941055,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572156524513,0.20014446499755378,0.04999908716080597,-2.4704678195268014e-05,-7.667142951655899e-06,-0.004589768521108418,0.9999894666224322,0.0,0.9809897803578024,0.0,9.810000000000642
206,0.19985734433045158,0.20021328206042396,0.24999758112768963,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999758112768963,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729231280668,0.20014444600251458,0.049999088061834715,-2.4589155762553668e-05,7.727907471967217e-06,-0.004589786230777983,0.9999894665435275,0.0,0.9810105743018183,0.0,9.809999999995382
207,0.19985734433045158,0.20021328206042396,0.24999788251451865,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999788251451865,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657218154549,0.20014446501384317,0.04999908714946685,-2.4704858243399213e-05,-7.667031646228008e-06,-0.0045897763194372885,0.9999894665866357,0.0,0.9809895557007448,0.0,9.810000000002256
208,0.19985734433045158,0.20021328206042396,0.2499981234415083,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499981234415083,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.201067292548079,0.20014444600535,0.04999908805820372,-2.4589203356524184e-05,7.727872969849825e-06,-0.004589794029005491,0.999989466507734,0.0,0.9810104886869817,0.0,9.80999999999992
209,0.19985734433045158,0.20021328206042396,0.24999831636484737,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999831636484737,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572205554862,0.20014446501288838,0.04999908714834723,-2.47048687752018e-05,-7.667018722117616e-06,-0.004589784117703619,0.9999894665508429,0.0,0.980989525775269,0.0,9.810000000000837
210,0.19985734433045158,0.20021328206042396,0.24999847052154733,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999847052154733,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.201067292786424,0.20014444600341283,0.04999908805788814,-2.458920429853453e-05,7.72786880152201e-06,-0.004589801827248232,0.9999894664719412,0.0,0.9810104788554056,0.0,9.809999999996531
211,0.19985734433045158,0.20021328206042396,0.2499985940288155,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499985940288155,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572229447478,0.20014446501079475,0.049999087148272066,-2.4704868089438192e-05,-7.667017188602016e-06,-0.004589791915953804,0.9999894665150502,0.0,0.9809895225291002,0.0,9.810000000001471
212,0.19985734433045158,0.20021328206042396,0.2499986926527068,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499986926527068,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729302517712,0.20014444600130646,0.04999908805787578,-2.4589203600026186e-05,7.727868641654444e-06,-0.004589809625493241,0.9999894664361485,0.0,0.9810104778323749,0.0,9.809999999996636
213,0.19985734433045158,0.20021328206042396,0.2499987717337406,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499987717337406,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572253327507,0.20014446500874045,0.04999908714827324,-2.470486778348985e-05,-7.667016889962432e-06,-0.0045897997142000735,0.9999894664792575,0.0,0.9809895222453425,0.0,9.810000000005543
214,0.19985734433045158,0.20021328206042396,0.24999883481664714,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999883481664714,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729326396414,0.20014444599924644,0.0499990880578784,-2.4589203357724172e-05,7.727868811750056e-06,-0.004589817423738532,0.9999894664003556,0.0,0.9810104777626811,0.0,9.810000000000503
215,0.19985734433045158,0.20021328206042396,0.2499988854648934,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499988854648934,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572277206478,0.20014446500671526,0.049999087148274925,-2.470486776276381e-05,-7.66701669574025e-06,-0.004589807512445395,0.9999894664434645,0.0,0.9809895222318676,0.0,9.809999999991728
216,0.19985734433045158,0.20021328206042396,0.2499989258015697,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499989258015697,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729350275365,0.20014444599720144,0.04999908805787931,-2.4589203262670284e-05,7.727869005734497e-06,-0.0045898252219835085,0.9999894663645627,0.0,0.9810104777634235,0.0,9.810000000009765
217,0.19985734433045158,0.20021328206042396,0.24999895825283164,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999895825283164,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657230108542,0.2001444650046968,0.04999908714827537,-2.4704867807790152e-05,-7.66701650468892e-06,-0.00458981531069018,0.9999894664076718,0.0,0.9809895222339857,0.0,9.80999999999623
218,0.19985734433045158,0.20021328206042396,0.2499989840319204,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499989840319204,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729374154295,0.20014444599515974,0.049999088057879386,-2.458920320003261e-05,7.727869197527305e-06,-0.004589833020228026,0.9999894663287697,0.0,0.9810104777641229,0.0,9.810000000001203
219,0.19985734433045158,0.20021328206042396,0.24999900483711218,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999900483711218,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657232496437,0.20014446500268007,0.04999908714827531,-2.4704867869950793e-05,-7.667016313079247e-06,-0.004589823108934634,0.9999894663718789,0.0,0.9809895222350209,0.0,9.810000000000878
220,0.19985734433045158,0.20021328206042396,0.24999902129934481,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999902129934481,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010672939803323,0.2001444459931186,0.0499990880578793,-2.458920314290993e-05,7.727869389681676e-06,-0.004589840818472285,0.9999894662929767,0.0,0.9810104777647429,0.0,9.809999999999372
221,0.19985734433045158,0.20021328206042396,0.24999903465105172,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999903465105172,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572348843327,0.2001444650006631,0.04999908714827533,-2.470486792959146e-05,-7.667016120882745e-06,-0.004589830907178996,0.9999894663360859,0.0,0.9809895222353726,0.0,9.809999999996961
222,0.19985734433045158,0.20021328206042396,0.24999904515049645,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999904515049645,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729421912153,0.20014444599107709,0.049999088057879316,-2.4589203082095155e-05,7.727869580772472e-06,-0.004589848616716502,0.9999894662571835,0.0,0.9810104777645415,0.0,9.810000000000704
223,0.19985734433045158,0.20021328206042396,0.24999905373197304,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999905373197304,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657237272228,0.20014446499864608,0.04999908714827535,-2.4704867988810865e-05,-7.667015928638465e-06,-0.004589838705423011,0.9999894663002928,0.0,0.9809895222356322,0.0,9.810000000001077
224,0.19985734433045158,0.20021328206042396,0.2499990604152335,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990604152335,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729445791083,0.20014444598903555,0.04999908805787933,-2.45892030213231e-05,7.727869772355043e-06,-0.004589856414960397,0.9999894662213903,0.0,0.9810104777645076,0.0,9.810000000001141
225,0.19985734433045158,0.20021328206042396,0.24999906594376267,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999906594376267,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657239660124,0.20014446499662905,0.049999087148275355,-2.47048680481391e-05,-7.667015736167113e-06,-0.00458984650366671,0.9999894662644997,0.0,0.9809895222357556,0.0,9.809999999996089
226,0.19985734433045158,0.20021328206042396,0.24999907018466522,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999907018466522,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729469670012,0.20014444598699405,0.049999088057879344,-2.4589202960675692e-05,7.727869963939496e-06,-0.00458986421320399,0.9999894661855971,0.0,0.9810104777646793,0.0,9.810000000001459
227,0.19985734433045158,0.20021328206042396,0.24999907375930805,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999907375930805,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572420480198,0.20014446499461203,0.04999908714827537,-2.4704868107574276e-05,-7.667015543799181e-06,-0.004589854301910193,0.9999894662287067,0.0,0.9809895222357456,0.0,9.810000000001384
228,0.19985734433045158,0.20021328206042396,0.2499990764371015,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990764371015,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729493548942,0.2001444459849525,0.04999908805787935,-2.458920290004239e-05,7.727870155552594e-06,-0.004589872011446986,0.9999894661498039,0.0,0.9810104777643233,0.0,9.80999999999989
229,0.19985734433045158,0.20021328206042396,0.24999907876125707,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999907876125707,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572444359158,0.200144464992595,0.049999087148275376,-2.470486816702365e-05,-7.66701535117785e-06,-0.004589862100153108,0.9999894661929134,0.0,0.9809895222358194,0.0,9.809999999997803
230,0.19985734433045158,0.20021328206042396,0.24999908043866073,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908043866073,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729517427868,0.200144445982911,0.049999088057879365,-2.4589202839405555e-05,7.72787034718649e-06,-0.00458987980968971,0.9999894661140105,0.0,0.9810104777644061,0.0,9.810000000004443
231,0.19985734433045158,0.20021328206042396,0.24999908196250445,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908196250445,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572468238118,0.20014446499057834,0.04999908714827528,-2.47048682299392e-05,-7.667015158386778e-06,-0.004589869898395698,0.9999894661571201,0.0,0.9809895222349257,0.0,9.809999999995899
232,0.19985734433045158,0.20021328206042396,0.24999908299965862,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908299965862,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729541306806,0.20014444598086953,0.04999908805787937,-2.4589202779354256e-05,7.727870539806839e-06,-0.004589887607931963,0.999989466078217,0.0,0.9810104777656491,0.0,9.810000000002058
233,0.19985734433045158,0.20021328206042396,0.24999908401130277,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908401130277,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106572492117072,0.200144464988561,0.049999087148275376,-2.4704868286504548e-05,-7.667014965976966e-06,-0.004589877696637929,0.9999894661213268,0.0,0.9809895222347947,0.0,9.810000000000107
234,0.19985734433045158,0.20021328206042396,0.2499990846386973,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990846386973,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106729565185721,0.200144445978828,0.04999908805787937,-2.4589202718627927e-05,7.727870730271032e-06,-0.004589895406173995,0.9999894660424237,0.0,0.9810104777645782,0.0,9.810000000001237
